               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.065474,            0.072288,            0.020306,             0.49585,             0.37808,             0.38668,             0.21416,            0.061957,             0.10302,            0.026781,           0.0060172,           0.0060172,           0.0060172
                 141,            0.064894,            0.071019,            0.019953,             0.48573,             0.38379,              0.3886,             0.21527,            0.061995,             0.10284,            0.026675,           0.0059704,           0.0059704,           0.0059704
                 142,            0.064946,            0.071126,            0.020061,              0.4778,             0.38778,             0.38749,             0.21495,            0.061974,              0.1028,            0.026722,           0.0059235,           0.0059235,           0.0059235
                 143,            0.065128,            0.070875,            0.020062,             0.49338,             0.38456,             0.38651,             0.21471,            0.061883,             0.10276,            0.026734,           0.0058766,           0.0058766,           0.0058766
                 144,            0.064942,            0.070912,            0.019967,             0.50982,              0.3773,             0.39135,             0.21721,            0.061805,             0.10258,            0.026635,           0.0058296,           0.0058296,           0.0058296
                 145,            0.064978,            0.071074,            0.019826,             0.50797,             0.37449,             0.38956,              0.2155,            0.061792,             0.10278,            0.026654,           0.0057826,           0.0057826,           0.0057826
                 146,            0.064665,            0.070229,            0.019845,             0.49815,             0.38354,             0.39066,             0.21548,            0.061819,             0.10274,            0.026677,           0.0057355,           0.0057355,           0.0057355
                 147,            0.064633,            0.071189,            0.019876,             0.50497,               0.381,             0.39075,             0.21624,            0.061799,             0.10283,            0.026616,           0.0056884,           0.0056884,           0.0056884
                 148,            0.064486,            0.071026,            0.019831,             0.50073,               0.379,             0.38986,             0.21542,            0.061819,             0.10286,            0.026622,           0.0056413,           0.0056413,           0.0056413
                 149,            0.064381,            0.070119,            0.019611,              0.5041,             0.37668,              0.3899,             0.21669,            0.061722,             0.10282,            0.026557,           0.0055942,           0.0055942,           0.0055942
                 150,            0.064553,             0.07085,             0.01959,             0.50682,             0.38036,             0.39115,             0.21757,            0.061727,             0.10277,            0.026621,           0.0055471,           0.0055471,           0.0055471
