               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.063901,            0.071652,            0.019261,              0.4976,             0.41345,             0.41776,             0.23186,            0.061391,             0.10275,             0.02514,           0.0051704,           0.0051704,           0.0051704
                 159,             0.06401,            0.071471,            0.019452,             0.49534,             0.41483,              0.4175,              0.2318,            0.061383,             0.10274,            0.025135,           0.0051234,           0.0051234,           0.0051234
                 160,            0.063922,            0.072027,            0.019406,              0.4989,             0.41315,             0.41764,             0.23231,            0.061376,             0.10274,            0.025129,           0.0050765,           0.0050765,           0.0050765
                 161,            0.063605,            0.070905,            0.019296,             0.49828,             0.41266,             0.41815,             0.23256,            0.061367,             0.10274,            0.025126,           0.0050296,           0.0050296,           0.0050296
                 162,            0.063717,            0.072311,            0.019257,             0.49604,             0.41441,             0.41858,             0.23268,            0.061362,             0.10273,            0.025122,           0.0049828,           0.0049828,           0.0049828
                 163,            0.063839,             0.07152,            0.019314,             0.50067,             0.41297,             0.41892,             0.23276,            0.061356,             0.10273,             0.02512,            0.004936,            0.004936,            0.004936
                 164,            0.063557,             0.07139,            0.019148,             0.50084,              0.4136,             0.41906,             0.23282,             0.06135,             0.10273,            0.025117,           0.0048893,           0.0048893,           0.0048893
                 165,            0.063476,             0.06992,            0.019189,             0.50437,             0.41114,             0.41873,             0.23265,            0.061343,             0.10272,            0.025114,           0.0048426,           0.0048426,           0.0048426
                 166,            0.063662,             0.07052,            0.019158,             0.51683,             0.40441,             0.41896,              0.2329,            0.061337,             0.10271,            0.025112,            0.004796,            0.004796,            0.004796
                 167,            0.063578,            0.071124,            0.019275,              0.5042,             0.41179,             0.41946,             0.23314,             0.06133,             0.10271,            0.025108,           0.0047495,           0.0047495,           0.0047495
                 168,            0.063749,            0.071202,            0.019071,             0.48367,             0.42562,             0.41937,             0.23324,            0.061326,             0.10271,            0.025111,           0.0047031,           0.0047031,           0.0047031
