               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.065916,            0.073522,            0.020674,             0.50747,             0.38607,             0.39711,             0.21657,            0.063124,             0.10319,            0.025542,           0.0063432,           0.0063432,           0.0063432
                 134,            0.065757,            0.073135,              0.0206,             0.50295,             0.38719,             0.39646,             0.21623,            0.063106,             0.10323,             0.02555,           0.0062969,           0.0062969,           0.0062969
                 135,            0.065627,            0.072533,            0.020565,             0.48988,             0.39642,             0.39683,             0.21638,            0.063058,             0.10312,             0.02548,           0.0062505,           0.0062505,           0.0062505
                 136,            0.065626,            0.072511,            0.020337,             0.49864,             0.39331,             0.39816,             0.21773,            0.062977,             0.10312,            0.025466,            0.006204,            0.006204,            0.006204
                 137,            0.065968,            0.072716,            0.020388,             0.49153,             0.39479,             0.39924,             0.21804,            0.062966,             0.10315,            0.025406,           0.0061574,           0.0061574,           0.0061574
                 138,            0.065613,             0.07241,            0.020459,              0.5117,             0.38784,             0.39975,             0.21832,            0.062978,             0.10315,            0.025304,           0.0061107,           0.0061107,           0.0061107
                 139,            0.065578,            0.072231,            0.020368,             0.48933,             0.39793,             0.39919,             0.21809,             0.06298,              0.1031,            0.025441,            0.006064,            0.006064,            0.006064
                 140,            0.065594,            0.072283,            0.020265,             0.50272,              0.3916,             0.39935,             0.21807,            0.062949,             0.10303,            0.025405,           0.0060172,           0.0060172,           0.0060172
                 141,            0.065617,            0.073031,             0.02035,             0.49704,              0.3953,              0.3984,             0.21821,            0.062919,             0.10303,            0.025434,           0.0059704,           0.0059704,           0.0059704
                 142,            0.065262,            0.072515,            0.020271,             0.50963,             0.39113,             0.39942,             0.21861,            0.062892,             0.10302,            0.025373,           0.0059235,           0.0059235,           0.0059235
                 143,            0.065402,             0.07189,            0.020361,             0.50568,             0.39424,              0.3992,             0.21894,            0.062884,               0.103,            0.025365,           0.0058766,           0.0058766,           0.0058766
                 144,            0.065687,            0.072181,            0.020112,             0.50156,             0.39599,             0.39981,             0.21909,            0.062873,             0.10301,             0.02535,           0.0058296,           0.0058296,           0.0058296
                 145,            0.065538,             0.07255,            0.020302,             0.51087,             0.38874,             0.39967,             0.21827,            0.062837,             0.10298,            0.025347,           0.0057826,           0.0057826,           0.0057826
                 146,            0.065749,            0.072339,            0.020117,             0.50322,             0.39244,             0.39912,             0.21895,            0.062822,             0.10301,            0.025395,           0.0057355,           0.0057355,           0.0057355
                 147,            0.065201,            0.071877,            0.020138,             0.48308,             0.40557,             0.39919,             0.21895,            0.062818,             0.10296,            0.025388,           0.0056884,           0.0056884,           0.0056884
