               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.071126,            0.079025,            0.023806,             0.43966,             0.33091,              0.3349,             0.17824,             0.06636,             0.10762,            0.027716,           0.0073733,           0.0073733,           0.0073733
                 111,            0.071025,            0.078059,            0.023431,             0.42131,             0.34567,             0.33598,             0.17768,             0.06638,              0.1076,            0.027449,           0.0073303,           0.0073303,           0.0073303
                 112,            0.070984,            0.077234,            0.023572,             0.43251,             0.33523,             0.33526,             0.17829,            0.066334,             0.10762,            0.027469,           0.0072872,           0.0072872,           0.0072872
                 113,            0.070926,             0.07845,            0.023614,             0.43874,             0.33838,             0.33963,             0.18002,            0.066303,             0.10749,            0.027511,           0.0072438,           0.0072438,           0.0072438
                 114,            0.071076,            0.079258,            0.023535,             0.43591,             0.33742,             0.33708,             0.17788,            0.066337,             0.10773,            0.027447,           0.0072003,           0.0072003,           0.0072003
                 115,            0.071022,            0.078581,            0.023507,             0.44232,             0.33301,             0.33658,             0.17872,            0.066322,             0.10749,            0.027518,           0.0071566,           0.0071566,           0.0071566
                 116,            0.070827,            0.077909,             0.02346,             0.43912,             0.33981,             0.33953,             0.18001,            0.066197,             0.10768,            0.027301,           0.0071127,           0.0071127,           0.0071127
                 117,            0.070776,            0.078816,             0.02341,             0.42969,             0.34073,              0.3361,             0.17948,            0.066151,             0.10757,            0.027438,           0.0070686,           0.0070686,           0.0070686
                 118,            0.070949,            0.078588,             0.02348,             0.39965,             0.35884,             0.33795,                0.18,            0.066159,             0.10767,            0.027422,           0.0070243,           0.0070243,           0.0070243
                 119,            0.070639,            0.078506,            0.023422,             0.44444,             0.33967,             0.34035,             0.18155,            0.066237,             0.10763,            0.027532,           0.0069799,           0.0069799,           0.0069799
                 120,            0.070479,            0.077493,            0.023339,             0.40049,             0.36757,             0.34381,             0.18218,            0.066154,             0.10741,             0.02719,           0.0069353,           0.0069353,           0.0069353
                 121,            0.070613,            0.079007,            0.023276,              0.4569,             0.32916,             0.34237,             0.18312,            0.066072,             0.10764,            0.027218,           0.0068906,           0.0068906,           0.0068906
                 122,            0.070674,             0.07832,            0.023287,             0.44906,             0.33351,             0.33777,             0.17989,            0.066135,             0.10745,            0.027292,           0.0068457,           0.0068457,           0.0068457
                 123,            0.070382,            0.077317,            0.023215,             0.44701,             0.34153,             0.34106,             0.18255,            0.066137,             0.10729,            0.027303,           0.0068006,           0.0068006,           0.0068006
                 124,            0.070669,            0.078435,            0.023296,             0.41874,             0.35423,             0.34089,             0.18173,            0.066026,             0.10722,            0.027323,           0.0067555,           0.0067555,           0.0067555
                 125,            0.070593,            0.079244,            0.023221,             0.42149,             0.35116,             0.34257,              0.1821,             0.06596,             0.10719,            0.027189,           0.0067101,           0.0067101,           0.0067101
                 126,            0.070374,            0.078187,            0.023274,              0.4138,             0.35904,             0.34331,             0.18194,            0.066077,             0.10721,            0.027286,           0.0066647,           0.0066647,           0.0066647
                 127,            0.070412,            0.078031,            0.023175,             0.39044,             0.37141,             0.34275,             0.18214,            0.066005,             0.10719,            0.027374,           0.0066191,           0.0066191,           0.0066191
                 128,            0.070283,            0.077235,            0.023089,             0.42617,             0.35037,              0.3431,             0.18322,             0.06594,             0.10713,            0.027277,           0.0065734,           0.0065734,           0.0065734
                 129,            0.070174,            0.077043,            0.023121,             0.45442,             0.34157,             0.34474,             0.18373,            0.065982,             0.10712,             0.02723,           0.0065276,           0.0065276,           0.0065276
                 130,            0.070276,            0.078083,             0.02314,             0.40065,             0.37034,             0.34513,             0.18554,            0.065858,             0.10718,            0.027285,           0.0064816,           0.0064816,           0.0064816
                 131,            0.070354,            0.077281,            0.023145,             0.45132,             0.34675,             0.34815,             0.18638,            0.065872,             0.10701,            0.027197,           0.0064356,           0.0064356,           0.0064356
                 132,            0.070442,            0.078651,             0.02314,              0.4102,             0.36736,             0.34592,             0.18559,            0.065932,             0.10728,             0.02724,           0.0063895,           0.0063895,           0.0063895
                 133,            0.069905,            0.078421,            0.023184,             0.44187,             0.34919,             0.34605,             0.18559,            0.065855,             0.10723,            0.027225,           0.0063432,           0.0063432,           0.0063432
                 134,            0.070306,            0.077471,             0.02314,             0.42903,             0.35324,             0.34451,             0.18517,            0.065856,             0.10717,            0.027191,           0.0062969,           0.0062969,           0.0062969
                 135,            0.070323,             0.07792,            0.022878,             0.43962,             0.35401,             0.34843,             0.18551,            0.065846,             0.10718,            0.027113,           0.0062505,           0.0062505,           0.0062505
                 136,            0.070014,             0.07814,            0.022753,             0.45406,             0.34531,             0.34908,             0.18684,            0.065835,             0.10712,            0.027092,            0.006204,            0.006204,            0.006204
                 137,            0.070123,            0.078023,            0.022998,             0.42134,             0.35883,             0.34615,             0.18468,             0.06587,             0.10719,             0.02721,           0.0061574,           0.0061574,           0.0061574
                 138,            0.070184,            0.077655,            0.022752,             0.44351,             0.35104,              0.3481,             0.18624,            0.065785,             0.10704,            0.027122,           0.0061107,           0.0061107,           0.0061107
                 139,            0.069952,            0.077827,            0.023011,             0.42881,             0.35864,             0.34784,             0.18641,            0.065744,             0.10694,              0.0271,            0.006064,            0.006064,            0.006064
                 140,            0.070191,            0.077607,            0.022903,              0.4353,             0.35405,             0.34785,             0.18648,            0.065765,             0.10699,            0.027198,           0.0060172,           0.0060172,           0.0060172
                 141,            0.070092,            0.076507,            0.022822,             0.43362,              0.3592,             0.35003,             0.18837,            0.065772,             0.10696,            0.027054,           0.0059704,           0.0059704,           0.0059704
                 142,            0.069847,            0.077514,            0.022708,              0.4239,             0.36824,             0.35095,             0.18825,            0.065739,             0.10691,            0.026949,           0.0059235,           0.0059235,           0.0059235
                 143,            0.069838,            0.077648,            0.022669,             0.45616,             0.34686,             0.34941,             0.18772,            0.065671,             0.10686,            0.027115,           0.0058766,           0.0058766,           0.0058766
                 144,            0.069998,            0.077504,            0.022694,             0.43967,             0.36096,             0.35088,             0.18952,             0.06567,              0.1068,             0.02707,           0.0058296,           0.0058296,           0.0058296
                 145,             0.06987,            0.076599,            0.022679,             0.45702,             0.34704,             0.35157,             0.18978,            0.065654,              0.1069,            0.027059,           0.0057826,           0.0057826,           0.0057826
                 146,            0.069751,            0.076828,            0.022817,             0.45663,             0.35065,             0.35175,             0.18905,             0.06566,             0.10695,            0.026983,           0.0057355,           0.0057355,           0.0057355
                 147,            0.069718,              0.0772,            0.022536,             0.44401,              0.3582,             0.35214,             0.18958,            0.065623,             0.10698,            0.027101,           0.0056884,           0.0056884,           0.0056884
                 148,            0.070008,            0.077336,            0.022814,             0.43879,             0.35946,             0.35294,             0.18994,            0.065631,             0.10698,            0.027038,           0.0056413,           0.0056413,           0.0056413
                 149,            0.069848,            0.077818,            0.022725,             0.44742,             0.35548,             0.35319,             0.18993,            0.065571,             0.10691,            0.026954,           0.0055942,           0.0055942,           0.0055942
                 150,            0.069689,            0.076731,            0.022557,             0.46034,             0.35098,             0.35314,             0.18982,            0.065559,             0.10692,            0.026938,           0.0055471,           0.0055471,           0.0055471
                 151,            0.069601,            0.077019,            0.022637,             0.45299,             0.35682,             0.35431,             0.19117,            0.065513,             0.10678,            0.026962,              0.0055,              0.0055,              0.0055
                 152,            0.069411,             0.07735,            0.022574,             0.45095,             0.35275,             0.35525,             0.19157,            0.065546,             0.10684,            0.026929,           0.0054529,           0.0054529,           0.0054529
                 153,            0.069827,            0.077605,            0.022625,             0.46447,             0.34998,             0.35603,             0.19156,            0.065513,             0.10692,            0.026888,           0.0054058,           0.0054058,           0.0054058
                 154,            0.069677,            0.077045,            0.022493,             0.47099,             0.34821,             0.35716,             0.19145,            0.065528,              0.1068,            0.026899,           0.0053587,           0.0053587,           0.0053587
                 155,            0.069822,            0.077466,            0.022445,             0.46654,             0.34868,             0.35536,              0.1925,            0.065464,             0.10678,            0.026899,           0.0053116,           0.0053116,           0.0053116
                 156,            0.069607,            0.077246,            0.022511,             0.43815,             0.36461,             0.35533,             0.19336,            0.065461,             0.10674,            0.026884,           0.0052645,           0.0052645,           0.0052645
                 157,            0.069498,            0.076223,            0.022624,             0.44557,              0.3585,             0.35538,             0.19267,            0.065439,             0.10674,             0.02688,           0.0052174,           0.0052174,           0.0052174
